Performance_Score,Leadership_Score,Training_Hours,Projects_Handled,Peer_Review_Score,Promotion_Eligible,Leadership_Index,Performance_Index,Potential_Index,Growth_Momentum,Leadership_Influence,Performance_Consistency
-0.701018356081091,-0.22018352195856886,-1.0359765803626197,1.6278917329449032,0.34901126514646824,0.0,0.1723933595927754,0.49920351125568346,-0.805039220613929,0.26040548698791444,-0.17534424403716745,0.35723875619887313
1.465699130720695,-0.1843396928025228,-0.6100273460642889,0.17826580271675901,-1.5917873958324322,0.0,-1.4438546639879515,-1.4375831733560533,-1.2813227793571393,-0.13518335447733462,-0.363274251115573,1.0969782465433002
1.465699130720695,-1.1162792508597208,-0.07759080319137533,-0.7277504036758311,1.231192474682332,0.0,0.42028416075546354,1.2459164499011721,0.23341509599012072,-0.28095478388066963,0.27632507502548304,0.009126054860319213
0.743459968453433,0.030723282133753672,-1.4974215841858114,-0.7277504036758311,0.031426029713557235,0.0,0.04349014298817749,-0.0024942443967544315,-1.2969386337421627,0.1337297954745939,-0.22988544482963846,-0.2519584711435962
0.743459968453433,0.4966930611623527,-0.7697583089261629,1.0842820091093492,0.2784367683835991,0.0,0.5095248491740312,0.4758687319230116,-0.44587456975839296,0.023921795510261887,-0.24404517965076075,1.4886050355491736
-1.423257518348353,0.9268190110349056,0.7565597806428559,1.6278917329449032,-0.6743189379151339,1.0,-0.05566617747689778,-0.5741963380472068,0.5691559652681214,-0.18110531261027538,-0.31953311658674377,-0.4695289094801924
0.743459968453433,0.8909751818788595,-0.042095033666514424,-0.9089536449543492,1.4076287165895047,0.0,1.6795694306619189,1.3392555672318582,0.7799699994659356,-0.2971250390478688,-0.19960969603447568,-0.42601482181287315
0.021220806186170973,0.6042245486304909,0.7920555501677168,-0.3653439211187951,-1.133053166873783,0.0,-0.6208572041278267,-1.1692332110303307,0.32711022230026016,-0.2910141986195958,-0.3404216100386445,-0.2519584711435962
-0.701018356081091,0.8909751818788595,1.4842230559025045,1.6278917329449032,-0.5331699443893956,0.0,0.04349014298817713,-0.37585071371949896,1.2640614854016585,-0.2227635165006478,-0.3106207749500725,0.35723875619887313
-1.423257518348353,1.5003202775316429,-0.5212879222521366,-1.6337666100684212,-1.768223637739605,0.0,-0.6605197323138566,-2.0792896050045204,-0.914350201309092,-0.34928894705856967,-0.3816331405828844,-1.2527824874919387
0.743459968453433,0.030723282133753672,-0.6632710003515803,-0.9089536449543492,1.5134904617338085,1.0,1.2928597808481257,1.44426207422888,0.0928724065249107,-0.25777726360876246,-0.10598776514481852,-0.42601482181287315
0.743459968453433,-1.259654567483905,0.1353838139577901,-0.002937438561759024,-0.6037444411522648,0.0,-1.205879494871771,-0.5391941690481997,-0.42245078818085796,-0.23837669595451375,-0.05731367669721068,0.4442669315335116
-1.423257518348353,1.607851764999781,0.4725936244439687,-1.4525633687899033,1.2664797230637665,1.0,1.9572071279641294,0.9542317082427776,1.3265249029417516,-0.346815658316683,-0.2442664255073408,-1.2092683998246194
0.743459968453433,-0.11265203449043064,-0.6987667698764412,0.7218755265523131,0.0667132780949918,1.0,-0.0060880172443605,0.2191861592636249,-0.6098410408011374,-0.047388153532789024,-0.2139065774099692,1.1404923342106195
0.743459968453433,-1.0087477633915827,0.7565597806428559,0.7218755265523131,-0.10972296381218098,0.0,-0.6506041002673497,0.04417531426858845,0.3973815670328655,-0.230571087448009,-0.06314943697222032,1.1404923342106195
0.743459968453433,-1.7614681756685502,1.5197188254273652,-1.4525633687899033,-1.6976491409767358,0.0,-2.4056709724991814,-1.8109396426787976,0.20218338722007423,-0.3538387402522008,-0.1531868812152261,-0.948183873820704
-1.423257518348353,0.675912206942583,-1.2312033127493547,-0.002937438561759024,0.59602200381651,0.0,0.8764032348948099,0.4758687319230116,-0.6723044583412306,0.07611671654593943,-0.23426821989331917,-0.8611556984860655
0.021220806186170973,0.030723282133753672,-0.5035400374897062,-1.4525633687899033,-0.003861218667877318,0.0,0.013743246848654835,-0.1891724790581268,-0.43806664256588124,-0.33004472780662947,-0.23283538958403893,-1.0352120491553425
-1.423257518348353,1.536164106687689,-0.7697583089261629,1.265485250387867,1.2664797230637665,0.0,1.9175445997781002,1.3042533982328508,0.21779924160509775,0.04848411129175717,-0.24130863515518924,-0.5565570848148309
-1.423257518348353,0.4250054028502605,-1.1424638889372025,0.359469043995277,0.7724582457236828,1.0,0.8863188669413169,0.6975491355833909,-0.5708014048385794,0.09296181824743793,-0.20553669447585676,-0.7741275231514271
0.743459968453433,-0.8295286176113522,-1.4619258146609506,1.4466884916663851,-0.03914846704931187,1.0,-0.49195398752322916,0.20751876959728938,-1.4843288863624424,0.9805593575263951,-0.10935913057841905,1.8367177368877274
0.021220806186170973,-1.0087477633915827,0.3838542006318164,-0.7277504036758311,0.9136072392494211,0.0,0.21205588777880535,0.8142230322467485,0.522308402113052,-0.299581875758213,0.13026433214238478,-0.5130429971475117
-0.701018356081091,-1.7614681756685502,1.7149455578141004,-0.002937438561759024,1.0194689843937248,1.0,-0.11515996975594307,0.954231708242778,1.5763785731021247,-0.2971250390478688,5.752602517094525,-0.42601482181287315
1.465699130720695,-0.6144656426750758,0.028896505383207382,1.4466884916663851,-0.003861218667877318,0.0,-0.34321950682561625,0.30085788692797516,-0.11013370048039228,-0.12011353198510867,-0.1531868812152261,2.6199713148994737
-0.701018356081091,1.07019432765909,1.4132315168527827,-0.002937438561759024,1.3017669714452011,0.0,1.6894850627084266,1.2342490602348362,2.052662131845335,-0.290367283771192,-0.21662890297035733,-0.42601482181287315
0.743459968453433,1.3569449609074584,-1.710396201334977,-0.5465471623973132,0.3842985135279028,1.0,1.0747158758249604,0.3708622249259899,-1.0392770363892785,1.6253847844637561,-0.27642165196647295,-0.07790212047431927
-0.701018356081091,-1.4388737132641356,0.5435851634936905,1.0842820091093492,0.17257502323929544,0.0,-0.6506041002673494,0.25418832826263227,0.24122302318263247,-0.19639473392375667,0.3976482574700989,0.0961542301949577
0.021220806186170973,0.030723282133753672,-1.0714723498874805,0.7218755265523131,-1.3800639055438249,0.0,-1.1463857025927258,-1.2742397180273526,-1.5467923039025355,0.117378411654488,-0.34788323500565743,0.5312951068681501
0.021220806186170973,0.06656711128979975,0.028896505383207382,-1.8149698513469392,-1.521212899069563,0.0,-1.245542023057801,-1.7409353046807832,-0.6332648223786724,-0.3690752569936631,-0.3601282887031689,-1.296296575159258
0.743459968453433,0.4250054028502605,1.626206134001948,-1.4525633687899033,-1.6623618925953014,0.0,-1.166216966685741,-1.7759374736797904,0.7877779266584479,-0.35431241434779026,-0.37354307191695046,-0.948183873820704
0.021220806186170973,0.38916157369421445,-1.5506652384731028,-0.3653439211187951,-0.003861218667877318,0.0,0.21205588777880535,-0.04916380306209773,-1.2813227793571393,0.4449900660501815,-0.257101064176688,-0.2519584711435962
0.743459968453433,-0.43524649689484535,1.2357526692284782,0.5406722852737951,-1.2389149120180867,1.0,-1.285204551243831,-1.0992288730323163,0.4442291301879349,-0.2607712447173622,-0.32035041729791974,0.9664359835413424
0.743459968453433,-1.152123080015767,-1.1069681194123415,0.7218755265523131,-1.7329363893581704,0.0,-2.0982863790574484,-1.5659244596857467,-1.9918441538756995,0.14232475363644442,-0.3671355060343764,1.1404923342106195
-1.423257518348353,-1.7614681756685502,-0.7875061936885934,1.4466884916663851,0.8430327424865519,0.0,-0.263894450453556,0.9075621495774352,-0.7035361671112772,0.08080294784635628,5.369109699022463,-0.5130429971475117
-0.701018356081091,-0.291871180270661,-0.36155695939026256,-0.002937438561759024,-0.21558470895648463,0.0,-0.34321950682561625,-0.27084420672247705,-0.47710627852843973,-0.19319694645949917,-0.2227506947259722,-0.42601482181287315
